ip,timestamp,method,url_path,version,status_code,bytes,referrer,user_agent,response_time
99.142.69.215,27/Dec/2037:12:00:00 +0530,PUT,usr/admin,HTTP/1.0,500,4995,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,122
109.39.130.10,27/Dec/2037:12:00:00 +0530,POST,usr/admin/developer,HTTP/1.0,303,4956,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1,1452
219.184.208.255,27/Dec/2037:12:00:00 +0530,PUT,usr,HTTP/1.0,200,4999,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Safari/537.36,4366
213.152.118.71,27/Dec/2037:12:00:00 +0530,PUT,usr/admin/developer,HTTP/1.0,404,4998,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329,353
112.46.213.81,27/Dec/2037:12:00:00 +0530,DELETE,usr/login,HTTP/1.0,500,4953,-,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121,4663
164.173.42.248,27/Dec/2037:12:00:00 +0530,DELETE,usr/login,HTTP/1.0,303,4973,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329,4837
192.196.95.25,27/Dec/2037:12:00:00 +0530,GET,usr,HTTP/1.0,404,5017,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329,1489
151.74.204.177,27/Dec/2037:12:00:00 +0530,PUT,usr/register,HTTP/1.0,303,4986,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML; like Gecko) Version/7.0.3 Safari/7046A194A,2318
15.209.161.194,27/Dec/2037:12:00:00 +0530,GET,usr/login,HTTP/1.0,304,4978,-,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749,4259
35.241.44.207,27/Dec/2037:12:00:00 +0530,DELETE,usr/login,HTTP/1.0,403,5030,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329,4936
227.218.40.140,27/Dec/2037:12:00:00 +0530,DELETE,usr/login,HTTP/1.0,303,5019,-,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749,762
169.184.81.21,27/Dec/2037:12:00:00 +0530,DELETE,usr/register,HTTP/1.0,500,4932,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329,3514
253.34.2.54,27/Dec/2037:12:00:00 +0530,POST,usr/login,HTTP/1.0,200,4993,-,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1,1299
184.93.207.244,27/Dec/2037:12:00:00 +0530,POST,usr,HTTP/1.0,403,4992,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2767
157.225.179.40,27/Dec/2037:12:00:00 +0530,GET,usr/login,HTTP/1.0,403,5064,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329,861
121.51.173.91,27/Dec/2037:12:00:00 +0530,DELETE,usr,HTTP/1.0,500,4995,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36,3408
53.14.219.203,27/Dec/2037:12:00:00 +0530,POST,usr/admin/developer,HTTP/1.0,304,4972,-,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749,2954
160.177.179.188,27/Dec/2037:12:00:00 +0530,DELETE,usr/admin,HTTP/1.0,500,5046,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Safari/537.36,1442
113.114.64.166,27/Dec/2037:12:00:00 +0530,PUT,usr/login,HTTP/1.0,403,5030,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML; like Gecko) Version/7.0.3 Safari/7046A194A,3374
82.237.192.151,27/Dec/2037:12:00:00 +0530,GET,usr/admin/developer,HTTP/1.0,303,5030,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4396
48.7.51.5,27/Dec/2037:12:00:00 +0530,POST,usr/admin,HTTP/1.0,200,5030,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121,1826
251.35.183.247,27/Dec/2037:12:00:00 +0530,DELETE,usr/admin/developer,HTTP/1.0,303,5000,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36,2285
22.221.66.94,27/Dec/2037:12:00:00 +0530,POST,usr/register,HTTP/1.0,403,5029,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329,1127
184.250.77.232,27/Dec/2037:12:00:00 +0530,PUT,usr/register,HTTP/1.0,502,4979,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0,2261
158.21.22.58,27/Dec/2037:12:00:00 +0530,GET,usr/register,HTTP/1.0,404,4958,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1,836
234.79.186.131,27/Dec/2037:12:00:00 +0530,POST,usr,HTTP/1.0,403,4997,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121,2637
69.40.26.130,27/Dec/2037:12:00:00 +0530,PUT,usr/login,HTTP/1.0,200,5024,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749,1779
230.43.147.86,27/Dec/2037:12:00:00 +0530,GET,usr/admin,HTTP/1.0,303,4958,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0,2494
12.167.231.250,27/Dec/2037:12:00:00 +0530,PUT,usr/admin,HTTP/1.0,304,5005,-,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1,2991
93.93.102.62,27/Dec/2037:12:00:00 +0530,GET,usr/admin,HTTP/1.0,304,4930,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749,1008
234.136.244.245,27/Dec/2037:12:00:00 +0530,DELETE,usr/login,HTTP/1.0,404,5030,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML; like Gecko) Version/7.0.3 Safari/7046A194A,2476
209.209.136.237,27/Dec/2037:12:00:00 +0530,POST,usr/admin,HTTP/1.0,500,4967,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Safari/537.36,1620
100.23.228.52,27/Dec/2037:12:00:00 +0530,DELETE,usr/admin,HTTP/1.0,200,5030,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,312
55.133.166.237,27/Dec/2037:12:00:00 +0530,GET,usr/login,HTTP/1.0,403,4917,-,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36,4378
4.108.78.237,27/Dec/2037:12:00:00 +0530,POST,usr/admin,HTTP/1.0,502,5062,-,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121,921
56.14.130.122,27/Dec/2037:12:00:00 +0530,DELETE,usr/admin,HTTP/1.0,404,5024,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121,4205
163.178.255.118,27/Dec/2037:12:00:00 +0530,GET,usr/register,HTTP/1.0,500,5110,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML; like Gecko) Version/7.0.3 Safari/7046A194A,4564
77.197.19.227,27/Dec/2037:12:00:00 +0530,PUT,usr/admin,HTTP/1.0,200,5116,-,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36,576
221.116.23.45,27/Dec/2037:12:00:00 +0530,DELETE,usr/login,HTTP/1.0,200,5009,-,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36,4477
33.119.138.20,27/Dec/2037:12:00:00 +0530,PUT,usr/admin/developer,HTTP/1.0,403,4976,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Safari/537.36,838
252.101.41.157,27/Dec/2037:12:00:00 +0530,DELETE,usr,HTTP/1.0,502,5050,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML; like Gecko) Version/7.0.3 Safari/7046A194A,4339
8.215.187.31,27/Dec/2037:12:00:00 +0530,GET,usr/admin/developer,HTTP/1.0,502,5010,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1,110
167.149.49.91,27/Dec/2037:12:00:00 +0530,PUT,usr/admin,HTTP/1.0,200,4934,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1,2713
69.148.185.57,27/Dec/2037:12:00:00 +0530,GET,usr,HTTP/1.0,200,4953,-,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121,2789
96.179.127.37,27/Dec/2037:12:00:00 +0530,DELETE,usr,HTTP/1.0,500,5087,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0,3768
230.99.78.41,27/Dec/2037:12:00:00 +0530,GET,usr/register,HTTP/1.0,500,5003,-,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1,3253
168.185.47.176,27/Dec/2037:12:00:00 +0530,POST,usr/login,HTTP/1.0,200,5032,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749,852
84.76.15.55,27/Dec/2037:12:00:00 +0530,POST,usr/register,HTTP/1.0,403,4901,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,653
12.101.64.163,27/Dec/2037:12:00:00 +0530,GET,usr,HTTP/1.0,404,5038,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML; like Gecko) Version/7.0.3 Safari/7046A194A,602
81.116.255.158,27/Dec/2037:12:00:00 +0530,GET,usr/register,HTTP/1.0,500,5065,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121,4679
52.67.74.100,27/Dec/2037:12:00:00 +0530,POST,usr/register,HTTP/1.0,500,4984,-,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1,1900
30.145.98.52,27/Dec/2037:12:00:00 +0530,POST,usr/register,HTTP/1.0,304,4992,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749,32
163.191.27.228,27/Dec/2037:12:00:00 +0530,GET,usr,HTTP/1.0,404,5156,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML; like Gecko) Version/7.0.3 Safari/7046A194A,3824
90.177.37.254,27/Dec/2037:12:00:00 +0530,DELETE,usr,HTTP/1.0,500,4967,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36,2573
121.26.97.113,27/Dec/2037:12:00:00 +0530,PUT,usr/admin,HTTP/1.0,200,4961,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML; like Gecko) Version/7.0.3 Safari/7046A194A,346
91.160.177.249,27/Dec/2037:12:00:00 +0530,POST,usr/register,HTTP/1.0,200,5007,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0,2022
53.29.127.227,27/Dec/2037:12:00:00 +0530,DELETE,usr/login,HTTP/1.0,200,4992,-,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36,3032
4.47.182.167,27/Dec/2037:12:00:00 +0530,DELETE,usr/admin,HTTP/1.0,403,5005,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2113
216.234.246.112,27/Dec/2037:12:00:00 +0530,DELETE,usr,HTTP/1.0,304,5032,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Safari/537.36,2731
133.164.110.112,27/Dec/2037:12:00:00 +0530,POST,usr/admin,HTTP/1.0,303,4976,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Safari/537.36,4840
164.119.43.159,27/Dec/2037:12:00:00 +0530,POST,usr/admin,HTTP/1.0,500,4959,-,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36,2937
218.88.247.136,27/Dec/2037:12:00:00 +0530,DELETE,usr,HTTP/1.0,200,4967,-,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36,4552
233.89.87.211,27/Dec/2037:12:00:00 +0530,PUT,usr/admin,HTTP/1.0,500,4979,-,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1,1055
111.207.185.105,27/Dec/2037:12:00:00 +0530,DELETE,usr/login,HTTP/1.0,404,5016,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749,695
23.81.56.153,27/Dec/2037:12:00:00 +0530,GET,usr/login,HTTP/1.0,200,5024,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1166
6.148.104.53,27/Dec/2037:12:00:00 +0530,POST,usr/register,HTTP/1.0,403,4967,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Safari/537.36,2476
119.116.104.8,27/Dec/2037:12:00:00 +0530,PUT,usr,HTTP/1.0,500,4948,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,913
124.172.245.92,27/Dec/2037:12:00:00 +0530,PUT,usr,HTTP/1.0,500,5026,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749,4665
129.93.209.100,27/Dec/2037:12:00:00 +0530,PUT,usr,HTTP/1.0,304,5052,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4160
95.57.44.16,27/Dec/2037:12:00:00 +0530,DELETE,usr/admin/developer,HTTP/1.0,303,4957,-,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1,3345
182.202.95.212,27/Dec/2037:12:00:00 +0530,GET,usr/admin/developer,HTTP/1.0,304,5026,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,275
219.168.1.87,27/Dec/2037:12:00:00 +0530,DELETE,usr/admin,HTTP/1.0,304,5040,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Safari/537.36,3308
122.169.3.12,27/Dec/2037:12:00:00 +0530,GET,usr/admin/developer,HTTP/1.0,404,5087,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36,1971
141.159.191.242,27/Dec/2037:12:00:00 +0530,DELETE,usr/register,HTTP/1.0,404,5020,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1,1565
77.26.235.191,27/Dec/2037:12:00:00 +0530,POST,usr/admin,HTTP/1.0,404,5058,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,3170
152.242.187.91,27/Dec/2037:12:00:00 +0530,POST,usr/register,HTTP/1.0,502,5018,-,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121,3994
120.30.68.198,27/Dec/2037:12:00:00 +0530,GET,usr/login,HTTP/1.0,403,5003,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Safari/537.36,4822
16.140.205.156,27/Dec/2037:12:00:00 +0530,POST,usr,HTTP/1.0,403,4904,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML; like Gecko) Version/7.0.3 Safari/7046A194A,1556
128.27.179.113,27/Dec/2037:12:00:00 +0530,PUT,usr/register,HTTP/1.0,304,5033,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Safari/537.36,2006
106.108.232.59,27/Dec/2037:12:00:00 +0530,PUT,usr/admin/developer,HTTP/1.0,200,5109,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1294
52.144.115.244,27/Dec/2037:12:00:00 +0530,DELETE,usr/admin/developer,HTTP/1.0,403,4947,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0,2290
110.12.248.143,27/Dec/2037:12:00:00 +0530,PUT,usr,HTTP/1.0,404,5080,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1,2184
17.162.13.1,27/Dec/2037:12:00:00 +0530,POST,usr,HTTP/1.0,403,5056,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329,3814
212.1.65.167,27/Dec/2037:12:00:00 +0530,DELETE,usr/admin,HTTP/1.0,303,4982,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749,183
160.47.168.143,27/Dec/2037:12:00:00 +0530,POST,usr/register,HTTP/1.0,303,4889,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1,777
40.81.138.33,27/Dec/2037:12:00:00 +0530,POST,usr/register,HTTP/1.0,200,5016,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Safari/537.36,2585
186.226.211.107,27/Dec/2037:12:00:00 +0530,PUT,usr,HTTP/1.0,502,5074,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0,3844
155.67.240.235,27/Dec/2037:12:00:00 +0530,GET,usr/admin,HTTP/1.0,200,5016,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1799
108.216.23.76,27/Dec/2037:12:00:00 +0530,PUT,usr/admin,HTTP/1.0,304,4939,-,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1,1247
141.231.197.156,27/Dec/2037:12:00:00 +0530,PUT,usr/register,HTTP/1.0,500,4984,-,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36,1377
16.115.45.206,27/Dec/2037:12:00:00 +0530,POST,usr/login,HTTP/1.0,200,4961,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,122
3.211.214.66,27/Dec/2037:12:00:00 +0530,POST,usr/register,HTTP/1.0,500,4958,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0,3281
183.135.122.128,27/Dec/2037:12:00:00 +0530,GET,usr,HTTP/1.0,502,5062,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121,547
34.88.185.75,27/Dec/2037:12:00:00 +0530,PUT,usr,HTTP/1.0,502,4989,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749,3977
111.199.227.95,27/Dec/2037:12:00:00 +0530,POST,usr,HTTP/1.0,404,5009,http://www.parker-miller.org/tag/list/list/privacy/,Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121,4528
